reviews,label
"Kenapa server sering bermasalah?padahal pas awal awal enggak pernah bermasalah, mungkin karena terlalu banyak fitur disatu aplikasi. . ",__label__3
"kok habis update malah jdi lemot, tiap masuk ke toko pasti kembali ke menu utama, atau jika sudah memasukkan 1 barang ke keranjang pasti kmbali ke menu utama atau beranda, tolong ditingkatkan lgii",__label__3
  harap uang proses emis ngemis uang coba deh  berkordinasi mandiri buang buang jujur kecewa layan  toko online,__label__1
Opsi kembali dengan tombol HP tidak berfungsi.  Kategori produk tidak bisa dibuka. ,__label__3
"Berat di ongkir saya mau beli alat semprot hama elektrik harga 450 pas cekout jadi 900 saya beli ditoko offline cuma 600 ada focer gratis ongkir, focer ini tidak bisa digunakan di toko ini atau kl bisa digunakan pun tetap lebih mahal dari toko offline, lagi saya mau beli amplifire harga 200 pas cekout jadi 350+ akhirnya gk jadi beli",__label__3
"Sangat disayangkan untuk buku-buku bajakan yang dijual di Shopee ini secara bebas tanpa ada yang menarik peredarannya.  Kalau tidak bisa mencegah pembajak buku membajak lagi buku-buku lainnya, setidaknya jangan jadikan mereka mempunyai ""tempat"" untuk menjual buku bajakan itu dan ambil tindakan tegas.  Saya harap Shopee membaca dan membalas ini. ",__label__3
Ntar bangkrut nangis,__label__1
"Sangat sangat membantu,  trimaksih 😊",__label__5
makin lama makin aneh ongkir kargo mereka yang nentukan payah banget mahal mahal mahal sekrng kargonya,__label__1
Kenapa ya tiba tiba kok tidak bisa checkout ? Udh top up tapi belum terisi saldonya di shopee pay .  Mohon pihak shopee untuk ditindaklanjuti masalah ini 🙏,__label__3
"Payah sih shoppe masak grtis ongkir min belanja 0 gda lgi,kalo kek gitu mlh nurunin rting aplikasi ny sendiri",__label__1
"Maaf saya kurangi, karena shopee sekarang agak lemot dan kadang error di sistem pembayarannya. .  Dah gitu shopee paylater nya juga dikurangi limit nya dari 3,5 jt sekarang cm dpt limit 1,7jt pdhal saya selalu bayar tepat waktu dan gak pernah nunggak. . .  Ya sdh lah, mungkin ini yg terbaik tuk saya. .  Mungkin biar saya tdk pnya hutang lg di shopee. . ",__label__3
Knpa ya gratis ongkir nya ga bisa di pake apa grgr ppkm ini .  Jdi mls bngt deh blnja ongkirnya lbih gede dri barang yg di beli,__label__3
Ongkir Rp0 itu memang gratsi Ongki?,__label__3
Makin kesini makin lemot padahal jaringan   ,__label__1
"Saya suka belanja di shoope, tapi tolong dong di tambahkan fitur nama penerima barang nya. .  Jadi saat ini sy kasih bintang 3 dulu karna menurut sy kurang memuaskan, terima kasih",__label__3
Kenapa eror terus untuk muat halaman!??,__label__1
Kenapa akun shoppe gw ilang dengan sendirinya:(( tolong dong min,__label__1
Jgn pke ekspedisi reguler dong sediakan smua jasa pengiriman lagi seperti dulu,__label__1
"Saya suka sekali dengan aplikasi SHOPEE,  karna selalu membagikan promo besar-besaran,  terima kasih Shopee 🤗😊😍🥰😘",__label__5
"Shopee aplikasinya bagus ya cepet.  sellernya alhamdulilah jumpa yang amanah terus,  untuk product belum pernah   beli di shopee. ",__label__5
"Kecewa !!Sama Shopee...., pelayanan dalam proses pengembalian dana sangat lama dan g jelas. Tolong dong perbaiki lagi pelayanan nya...!!",__label__1
Shopee nya sih bagus ya tapi kayanya pemilik tokonya kurang mementingkan kepuasan konsumen nya kali ya. . makanya barang barang nya kebanyakan kurang bagus. . tdk sesuai dgn yang ada di FOTO. . dan kalau boleh nih barang yang mahal mahal di bayar di tempat saja. . ,__label__3
Gampang aplikasinya. makasih shoopee,__label__5
Saya kecewa cashback pembelian gak datang2,__label__1
"Maaf bintang diturunkan jadi 1, setiap update ke shopee 12.12 selalu gagal. Giliran gak di update lemotnya kek siput 🖕",__label__1
Spam bintang satu aja apk error,__label__1
Bintang satu dulu yah,__label__1
"Tolong gratis ongkir 0Rp nya di perbanyak, makin kesini makin berkurang, klo ada gratis ongkir(itu juga potongan harga) Harus minimal belanja 50. 000 ke atas.  Terimakasih masukan minimal 0Rp sebulan 2/3 gratis, klo promo jga tetep aja mahal. ",__label__3
Smapai saat ini shopee selalu dihati Pinjaman tenor dan limit panjang Dan juga shopeepayletter jugaa limit gede Makasih shopee Udah banyak bantuu semua kebutuhan kami sekeluarga,__label__5
"Kekurangan shopee. . .  Jika mau liat transaksi dari yang sedang di kirim hanya bisa dengan no transaksi atau nama pengguna, tidak bisa dari nama barang 👎 Tidak seperti toko ijo dan merah yang sangat memudah dalam pencarian transaksi dengan cukup nama prodak",__label__3
Kenapa akun saya tidak bisa login! Tolong jawab sekarang!,__label__1
Kecewa. Pesan barang sudah isi Alamat sampai selesai cekout tk cek lg alamat sudah bnr. Eh tau2 alamat berubah sendiri. Ngurus nya ribet. Ngpa sik bikin susah aja. Payah,__label__1
"Spaylater dan spinjam gak bisa di buka, gimana mau bayar,, ke buru jatuh tempok, ampun deh ah ah ah 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡",__label__1
untuk gratis ongkir max hanya 20rb .  tambahin lagi min supaya bisa beli barang dari jauh :),__label__5
Sangat cepat dan bagus pengiriman y. sppinjam y kga ada d akun saya gmna cara y,__label__5
Suka sekali belanja dishopee,__label__5
Mau tanya ini knpa ya limit nya sekarang engga naik2 Shopee nya padahal setiap hari bayar,__label__1
Banyak diskonnya sih.cm pembeli juga banyak dirugiin.membela pedagang.barang nggak ada.dikirim yg lain padahal kita udah chat.minta bantuan customer servis dgn bukti chat pedagang bahwa barang habis.. nggak bs bantu Karena sistem sudah begitu...aneh..misalkan kita beli kulkas di kirim seterika sebanyak harga kulkas pembeli kesal nggak? Parah,__label__1
apk babi ngk jelas sdh tu onggkir mahal banyak penipuan hapus jk apk ni buat orang lain rugi,__label__1
"Skr shopee makin pelit, promonya makin lama malah semakin gak menarik, sudah saatnya untuk pindah ke lain hati nih",__label__3
Apk tolol gk bisa login dari tadi,__label__1
"Saya sudah mengomentari aplikasi ini , tapi saya mau sedikit komplein karena saya udah 2 kali belanja di serba seribu pas saya mau coba kenapa ongkir lebih mahal dari barang Saya mau beli kaos kaki yang sepuluh ribu jadi seribu ongkirnya 29. 000 Tolong dibenerin dong kalo nggak malah aku kasih rating terjelek loh Saya ingin membahagiakan keluarga saya untuk membeli barang seribu Ongkos ongkir nya tolong dilihat dong",__label__3
"Aplikasi ini bisa dikembalikan bila barang tdk sesuai ,  enk banget dh pokonya 👍😍",__label__5
Ongkirnya ke kota gw mahal banget (´ .  . ̫ .  `) tapi bagus buat pesen barang yg mau di beli,__label__5
"Shopee sekarang lagi agak lemot ya.  Kalau klik apa,lama banget tampilnya.  Mau belanja juga bikin lama.  Menghambat banget duuh.  Semoga bisa lebih di tingkatkan lagi. ",__label__3
Aku dari dulu ingin sekali bergabung dgn sopi tetapi selalu tertunda ga tau kenapa ya?,__label__5
"Kak tolong ya,aku ini pengguna baru baru download 2hari kemarin,pas udah checkout mau buat pesanan kok voucer pengguna baru kok nggak bisa digunakan,tolong dong kak,terima kasih :)",__label__3
"Game shopee error semua, padahal sinyal hp sdh   ",__label__1
"sangat nyaman belanja di shopee dengan gratis ongkir, pengiriman tdk lama",__label__5
  kecewa bijak top up shoopepay kena biaya transaksi pindah toko belah mah,__label__1
"Sekarang mau tarik dana ke seabank ,nunggu 1 hari, gak kaya dulu, itungan detik, ... Padhl seabank punya shopee, tapi lama nya minta ampun .... Dahlah kapok tarik lagi",__label__1
Sumpah super lemot setelah di update.. gk paham lagi,__label__1
  kali penilain foto input video input kali nilai aplikasi upgrade tolong,__label__3
Memudahkan aku blnja tpi knp aku GK dpt spay later? Pdahal aku sering blnja 😂,__label__5
saya suka belanja di shoopy. pengirimannya yg cepat. ,__label__5
"Shopee kenapa ongkirnya MAHAL banget si?? Trus banyak toko yg gak bisa cod, mana ongkir cod jg lebih MAHAL drpda pake shopay, gimana ni ahh?! Maaf ya tak kasih bintang 3, soalnya q kesel",__label__3
Ku aing kasih 1 bintang krn udah 5 kali pengajuan Spaylater ga diacc 👎,__label__1
"Murah,  cepat dan bisa dipercaya .  Promonya hampir tiap hari,  dan banyak banjir diskon 👍🏼👍🏼👍🏼",__label__5
"Aplikasi sering tiba"" keluar sendiri ! Nggak jelass !",__label__1
"Mntf,  dpt bonus kartu XL lg,  bs JD langganan.  Bisa spylater LG😁",__label__5
Eh. iseng buka akun. eeh. dapat shopeepaylater. e. solusi cerdas. e. bagus emang. eh. ,__label__5
Kenapa aku ngaktifin shopee paylater ga bisa ya.. sampe udh top up ttep gabisa.. tolong bantuanya,__label__1
"Oke semua, thanks shopee bnyk gratis ongkirnya itu aku suka brg   .",__label__1
"Aplikasi terlalu berat dan terlalu lama loadingnya untuk membuka tiap halaman.  Tolong diperbaiki lagi aplikasinya agar bisa seperti aplikasi online shop lainnya.  3 bintang dulu, next ditambah bintangnya jika lebih baik lagi aplikasisnya.  Terimakasih. ",__label__3
"Mohon untuk mengecek grtis ongkirnya berlaku atau tidak di sediakan, supaya bisa mengecek grtis ongkir walau pun keadaan shopepay kosong.  Susahnya ini harus punya saldo lbih baru bisa cek itu vchr bisa di pakai apa tidak.  Mohon perbaiki itu, biar sama2 enak.  Mantap2",__label__3
"Apl ini sangat bagus dan keren ,  sangat membantu kita buat orang sedikit gerak tapi banyak maunya wkwkwkw",__label__5
Mantap sudah berulang kali belanja di shopee sejauh ini tidak  ,__label__5
"Kecewa, beli token listrik tapi nomer tokennya lama banget ngirim nya udah 1 jam setengah masih belum dikirim, mana udah malem jadi gelap, uang mepet gak bisa beli lagi. . .  Hadeuh",__label__3
  aplikasi tarik uang bonus juta tari gagal niat kasih kasih,__label__1
"Ini emang udh ada dari dulu atau emang saya yg gatau kok shopee gaada nomor kurirnya?saya minggu kemarin pesen barang pas mau di antar ke rumah pas dilacak malah pelanggan tidak ada ditempat padahal saya nungguin depan rumah berjam jam,seharusnya adain kyk sebelah jadi bisa di telp kurirnya,sekarang paket saya malah dibalikin lagi ke penjualnya terus dikirimnya bakal lama lagi kalau begitu,padahal tadinya mau dipakai pas lebaran malah gak jadi,terpaksa saya pakai yang ada di rumah dulu ☺️💔",__label__3
"Buat shoope pay payah gua top up nyangkut ga tau kmana, kalau gua galbay cicilan jangan salahkan sya",__label__1
Iklan hoax katanya dapat koin 5k eh ternyata gk dapat,__label__1
"Bagus,  tpi klo lebih bagus ny lagi sering sering yak adain vocher gratis ongkir min 0 rupiah,  wkwkwkwk",__label__5
"verifikasi otp bolak balik via email tdk pernah ada email masuk, padahal dr tmpt lain  jaya... semakin besar bukannya semakin  tapi semakin letoy..",__label__1
Produk sesuai dan pas untuk pelanggannya. terimakasih banyak shopee,__label__5
"tolong lah, voucher shopeefood nya jangan dikurangin teruss",__label__1
Sangat membantu untuk membeli sesuatu yg di butuhkan trimakasih shopee,__label__5
Katanya semua ada kok saya cari Eren attack on Titan gk ada yah,__label__1
"Aplikasinya udah bagus, tapi semenjak selesai idul fitri bln 5 kmren ongkos kirim Shopee ke Wilayah Flores NTT semakin mahal.  Apalgi jika membeli brg dr wilayah Jakarta, Jabar, Jateng, & Jatim.  Ongkos kirimnya naik drastis dr hrg srkitar 73ribu-94ribu per KG sekarang malah naik jadi 148ribu-150an ribu per KG. .  Jujur kecewa banget sama peraturan baru ini. .  Tolong di evaluasi lagi dong kak, utk biaya ongkirnya ke keluar pulau jawa. . . . ",__label__3
"09.06 Paket sedang di antar ke lokasi anda, 18.51 paket tak kunjung tiba. tolong di evaluasi tuh kurir Shoppe Express",__label__1
Saya kecewa dlam perubahan chasbak,__label__1
"Balikin uang saya, jangan main asal blokir",__label__1
Beneran harus dowload aplikasi ini berapa x belanja ga pernah gagal terus slalu memuaskan,__label__5
Jelek aplikasi nya... Sistem pelayanan sangat buruk. Seller yang menjual tidak sesuai deskripsi di pertahankan. Di tindak lanjuti tak merespon. Kan keterlaluan tim shopee.,__label__1
Ngelek nya minta ampun kamprett....,__label__1
"Sangat membantu aman,  cepat dan pelayanan nya sangat baik.  Terimakasih",__label__5
"Masa kode pos saya gk sama yg tertera di app nya ,  trus gk bisa save alamat",__label__5
Ampun dah ini aplikasi lelet banget lama kebukanya bikin jengkel,__label__1
"Sekarang aplikasinya jadi lemot, bikin hp panas",__label__1
"Min tolong dong shopee capitnya itu 200 poin, dapat hadiahnya cuma 100 koin untuk zamrudnya. Menipu masyarakat doang",__label__1
"Cara untuk gratis ongkir gimna min? Tolong kasih tau ya, suka sih pake apk nya cuma berat nya di ongkir tapi temen2 saya pada bisa gratis ongkir, tapi saya tidak tau cara nya jadi saya kasih bintang 3 deh soalnya masih berat sama ongkir",__label__3
Shopee di perbarui malah di suruh login ulang mana pas login gabisa teruss anehh:(,__label__1
"Sangat berguna sekali, bagi xg malas untuk kluar belnja, produk sellu sesuai, tidak mngecewakan",__label__5
"Saya sangat kecewa, pesanan saya dari tanggal 6-10-2021 udah di pengiriman tapi updet terbaru ada di tempat sortir jakarta pada tanggal 7-10-2021 sampai sekarang barang belum sampai. Udah lapor belum ada jawaban yang jelas. Jadi dimanakan pesanan saya?",__label__1
"size makin ngga mikir, cepat atau lambat akan ada dimana ui sederhana dan fitur sederhana lebih banyak dinikmati. ",__label__3
Knpa shopee lemot banget ya sekrang?? Pdhal sinyal dah bagus bnget:'( udh di update juga:'( pdhlkan cuma mau isi paket data doang loadingnya lama bngett:'( mohon cepet diperbaikii ya kak hhe.  Mksihh😊,__label__3
Psan brng dri tgl 3 smpe skrng blm smpe udh tgl 10 ￼ Ini adalah pesanan yang masih,__label__1
Akun di nonaktifkan bayar paylater ribet!,__label__1
"untuk pihak shope tolong di bagian shopepay ada kendala dimana saya ingin mengaktivasi shopepay dengan syarat top up minimal satu kali,ketika saya sudah top up.  Isi saldo saya belum masuk juga dari kemarin",__label__3
Murah murah dan banyak gratis ongkir nya dong happy banget klo belanja di Shopee.  Diskonnya mengila gila nich,__label__5
Tolong buat apknya diperbaiki dan tidak setiap hari update emng semua orng sultan kuota apa,__label__1
Alhamdulillah selama belanja d Shopee suka sesuai pesanan.  walau ada beberapa yg gak sesuai. ,__label__5
"semoga shopee makin sukses,  selama bnja d sini sejauh ini sih puas",__label__5
"Sbetulnya belanja di shopee itu lengkap bgt, murah, banyak promonya.  Cuman sayang, gtau knpa 2 bulan ini voucher cashback gak bisa dipake, katany pnggunaan voucher tdk memenuhi syarat??? Padahal di akun temenku bisa dipake voucherny.  Udah perhatiin baik2 persyaratanny, terpenuhi semua koo.  Udah tanya admin, katanya sih seharusnya bisa dipake vouchernya tanpa masalah.  Udah disuruh install ulang, hapus cache, login ulang, gak ngaruh sama sekali.  Jadi masih gantung problemku ini.  Sayang bgt jadinya",__label__3
Kok sopipay saya gak bisa di gunain sih saya kan mau beli kuota 😈😈😈,__label__1
Heran lo ma shoppe. Suka ngerubah harga ongkir dari pulau bali ke Lampung. Coba tetap kn yg standar. Biar gk berubah berubah terus harga ongkir. Gk konsisten banget. Yang bijak dong klo buat peraturan.. jngan kaya ANYang ANYANGAN.,__label__1
"Untuk apk ya lumayan tapi nih tapi bayangin aja vc ongkir ya yg mulai 40k menjadi 30k hadeh, untuk apakbudah   ",__label__1
"Shopee bagus banget, tapi kenapa saya kasih bintang 3?karena dalam pelayanan menyampaikan kode verifikasi lewat nomer shopee terbilang sangat lama menyampaikan nya.  Mohon perbaikan nya, agar orangorang lebih mudah mendaftar dengan nomer. 🙏🏻",__label__3
Banyak barang barang yang ngga ngecewain yang penting lebih pinter dan teliti dalam memilih :),__label__5
Aplikasinya mudah digunakan. lebih nyaman pake shopee dr pd yg lain,__label__5
"Dulu suka banget sama shopee,sekarang aga kecewa,masa gara2 ngasih penilaian bintang 4,sayanya langsung di wa dari pihak seller untuk mengubah bintang,bukan nya hak kita untung ngasih penilaian,sesuai barang,",__label__3
  bantu,__label__5
"Aplikasi olshop ini  n punya kurir sendiri lagi,yang saya sayangkan dan saya perhatikn maksudnya apa ya aplikasi ini sya hitung seminggu bisa 3/4X update diplaystore,orang lain kan pengaturan aplikasi playstore mungkin ad yg update auto,sengaja maling quota kah !? Amit2 dah aplikasi shopee update sampe seminggu 3/4X... Yuu buat para pecinta olshop masih bnyak ko aplikasi olshop yg  dan yg jarang update di playstore !!!",__label__1
"Masukan saja buat shopee. . . .  tolong diperbaiki lagi perihal input resi,resi udah tertulis tapi status dan cek resi tidak valid.  perbaiki untuk pelapaknya juga kalaupun memang belum dikirim tolonglah jgn input resi dulu. . . . . !! terima kasi",__label__3
"Sebenernya suka pakai shopee,udh hampir 3th nan pakai shopee,tapi makin kesini ongkir makin mahal ,S&K nya makin ribet,voucher dan cashback nya jg sdikit dan banyak ketentuan. . ga kaya dulu😥😥. . . .  Maaf bintangnya q kurangin, Tapi q msih pakai shopee kok, Semoga bisa ditingkatkan menjadi lebih baik lagi Thx shopee,",__label__3
