label,review
__label__1,"  benar pelayanan yg buruk,  paket sudah dua hr tidak dipickup,  tracking tidak jalan masih resi kosong.  tgl  apr berarti sudah hari ke .  Salah shopee tidak bisa memilih kurir,  kurir kaya gini kinerja kok dipake?  sy komplain di sini juga sudah hr lbh tidak ada respon.  parah! "
__label__1,@ShopeeCare Kebijakan baru gak enak banget masa gak boleh pilih sendiri expedisi pengiriman di tentuin sm shopee si.  Kan kami konsumen punya expedisi favorite karena pelayanan mereka lebih bagus dan punya pengelaman buruk dengan expedisi lain.
__label__1,"  halo @ShopeeID kenapa pelayanan cs sangat buruk ya?  saldo penjual saya ditahan sampai seminggu tetap tidak ada kejelasan,  parah banget,  saya sangat kecewa dengan shopee! ! ! "
__label__1,"  Bagimana pelayanan CHAT BANTUAN App Shopee. . . .  Buruk. . .  Ta juga belum,  sesi sdh berakhir,  padahal tanpa jeda. "
__label__1,"  Halo digimap indonesia pesanan iphone  pro max saya di shopee kenapa gak di kirim ya ?  Di chat juga tidak di balas sama sekali, tolong cara penjualan  yang benar.  Kenapa pelayanan  buruk sekali"
__label__1,"  suka bingung sama seller di shopee yg kalo ada cust kasih bintang  aja auto blokir,  tp pelayanan buruk jg,  barang jg ga bagus amat,  hadee"
__label__1,@ShopeeCare @ShopeeID gausah telp telp lagi ya kalo gajelas dan cmn infoin hal hal yg sama kyk yg kmrn kmrn toh saya ttp gbsa make.  Admin juga gajelas suara terbata bata.  Pelayanan shopee buruk.  Ga jelas banget penjelasan.
__label__1,@ShopeeCare shopee pelayanan super buruk.  CS tidak bisa menyelesaikan masalah user.  Jangan dipakai.  ketipu ntar.
__label__1,Kekecewaan terbesarku setelah sekian lama bahagia belanja di @ShopeeID tapi ternyata ending disakitin juga Loudly crying face menangani masalah mereka buruk tidak seperti aplikasi yang lain.  Seperti aku akan uninstall  &  balik ke aplikasi lain #pelayananburuk #ShopeeID #shopeepelayananburuk
__label__1,"  shopee skrg jelek amat pelayanan  buruk,  pindah ke tokped aja ah tai kesal mau nangis"
__label__1,"  Shopee pelayanan  buruk sekali,  masa saya gk bisa login ke akun toko saya sendiri.  Padahal kemarin bisa login buat ngirim pesanan di toko saya.  Nah ini tadi malah gk bisa login.  Nyusahin para penjual ya Shopee. .  Makin susah jualan di shopee"
__label__1,Benerin dulu shopee paylat orang ya gabisa!  pelayanan buruk amat kalo complain @ShopeeID
__label__1,"  Hey admin,  sistem pengiriman kalian di shopee buruk sekali.  Pelayanan cust service  juga buruk.  Tidak bisa memberi solusi.  CS KALIAN TIDAK BISA MEMBERI SOLUSI MALAH BER BELIT! ! ! "
__label__1,"  Ya bukan salah @ShopeeID  sih,  tp @nacificcos yg sekelas Shopee Mall pelayanan  buruk bgt,  awut an"
__label__1,@ShopeeCare buruk banget ini pelayanan shopee care.  Laporan udh lama gak ada jawaban useless abis.  Sampe skrng gak bs upload produk yg dulu lancar.  Bls dm wey!
__label__1,Shopee pelayanan cs  buruk benar buruk @ShopeeCare@ShopeeID
__label__1,Baru kali ini belanja di shopee dpt pelayanan buruk banget bener bikin emosi level tertinggi dah pokok! ! ! ! !
__label__1,"  dr tim @ShopeeID ttp minta no yg pasti ga jelas guna apa.  kalau memang mau check transaksi tinggal check no pemesanan aja .  kenapa harus minta no cc.  Hati deh belanja di shopee sy kecewa sekali ,  dan qualitas pelayanan ke pelanggan ternyata buruk sekali . "
__label__1,Pengembalian Dana Batal Order di Shopee Lama dan Pelayanan CS Shopee Buruk
__label__1,"  @ShopeeCare Pulsa saya sampe habis banyak hubungi CS shopee lewat Telp,  bulet aja,  lewat DM juga ga dibalas.  Pelayanan buruk"
__label__1,"  Ada shopee mall ,  punya nama jg utk offline store  tapi pelayanan buruk"
__label__1,"  @ShopeeCare ,  betul pukul  : ,   menit setelah notifikasi dr Shopee mengatakan bahwa transaksi sudah berhasil  ( dana sudah masuk seller ) . .  Pelayanan help center yang paling buruk dari seluruh online ecommerce yang pernah saya alami. "
__label__1,"  Wah emang parah berarti Shopee Express Someday,  yang tadi harus sampe jam ini malah molor,  stack di penjadwalan gak jelas,  malah dm @ShopeeCare @ShopeeID cuma disuruh tunggu aja!  Parah pelayanan @ShopeeID @ShopeeCare sangat buruk. "
__label__1,@ShopeeID wah.  Pelayanan CS shopee paling buruk.  Penjelasan tidak jelas.
__label__1,@ShopeeID @BPKN_RI ini salah salah satu kasus yang ngga diselesaikan juga.  Berarti sebener memang shopee pelayanan konsumen BURUK.  Kalau banyak buyer seperti mba @ryn yang 'ikhlas aja'.  Ngga akan ada perbaikan dari mereka.  Dan akan semakin banyak korban.
__label__1,"  Pelayanan terburuk dari @ShopeeID call center tidak becus,  pengiriman memakai shopee express pun buruk.  Barang saya sudah terkonfirmasi diterima padahal belum ada saya terima barang.  Kacau @ShopeeCare"
__label__1,"  Bukan makin baik,  pelayanan  bener bener makin buruk.  I'm done with cs shopee. "
__label__1,"  @ShopeeCare dari kemaren loh saya dm ttg kendala saya tp gak di respon samsek,  tolong y shopee saya tuh lg bermasalah.  Pelayanan  buruk bgt. "
__label__1,@ShopeeID PELAYANAN YG BURUK.  Udah nunggu lama lama buat chat dengan cs  shopee dengan nama “mela” Tp ga dibales!
__label__1,"  Yth,  Shopee Indonesia Dengan ini saya sampaikan bahwa pelayanan CS Shopee melalui live chat sangat buruk.  Bayangkan saja sementara sedang chat tiba- tiba di berhentikan sepihak oleh Sdr.  Fauzi  ( CS Shopee ) .  Apakah hal tersebut benar? "
__label__1,"  No pesanan sdh sy cantumin di awal komentar sy,  gak bisa baca?  Pelayanan buruk,  bayar PDAM hr msh proses,  klo ada apa shopee harus tanggung jwb,  jgn kabur. "
__label__1,"  @ShopeePromo pelayanan buruk,  pesanan dibatalkan dana lama kembali! ! !  Kapok belanja di shopee"
__label__1,Shopee pelayanan buruk
__label__1,@ShopeeCare sudah x jam min mana tanggung jawab refund? ? ?  BURUK SEKALI PELAYANAN SHOPEE! ! !
__label__1,@ShopeeID @ShopeeCare Pelayanan cs  BURUK SEKALI gw komplain.   hari tanggap. .  BESOK SHOPEE TUTUP aja.
__label__1,"  Asli ya min,  nyesel beli di shopee gue,  pelayanan buruk gini,  beda sama si merah dan si hijau"
__label__1,"  Kapan shopee mau melakukan penyesuaian kenaikan ongkir jne?  Sudah  hari masih belum ada penyesuaian.  Seller sudah rugi jutaan untuk nombokin ongkir .  Pelayanan shopee buruk, di market place lain sudah melakukan penyesuaian sejak tgl  jan.  Shopee lambat bener"
__label__1,Tolong anda tingkatkan lagi atas mutu dan pelayanan anda agar tidak membuat customer kecewa!  Karna pelayanan di shopee masih sangat buruk!  Quote Tweet
__label__1,"  @ShopeeCare @ShopeeID gimana ini nomor laporan  seperti tidak ada penyelesaian,  makin buruk aja pelayanan shopee hari ke hari,  PARAH! ! ! "
__label__1,"  please lah jangan kerjasama dengan shopee,  pelayanan  buruk sekali.  Kapok deh. . "
__label__1,"  kpopsal lah,  im enough with m,  gede doang pelayanan buruk.  banyakan php ,  sering ga sesuai sama yg dijanjiin,  admin gak bisa diajak komunikasi,  kadang barang pesenan po malah dijadiin bahan ngewar di shopee dan yg udah po main dicancel aja,  buat apa gw duluan po dong"
__label__1,Sangat kecewa dengan pelayanan shopee.  Buruk
__label__1,tp pelayanan live chat shopee buruk bgt sih.  ga kompak jawaban.  masih bagusan mataharimall bgt bgt
__label__1,Apakah semua pelayanan cs marketplace buruk?  Seperti iya. .  Shopee dari hari jumat saya komplain masalah resi aja gak digubris.  Kata kirim email penanganan lanjutan.  Nggak ada.  Hoax.  Saya baru x jualan di shopee jadi kapok.  MERUGIKAN DROPSHIPPER!
__label__1,"   sistem kalian tuh buruk,  pengembalian dana otomatis tidak guna padahal sudah lewat batas pengiriman,  tapi tetap tidak balik duit y alhasil pembeli harus nunggu lama barang datang,  ajukan pengembalian dana ditolak pembeli tidak dapat berbuat apa apa,  pelayanan buruk! ! ! ! "
__label__1,Untuk menghubungi pihak penjual melalu fitur chat sudah saya sering lakukan tiap hari bahkan tiap menit tiap detik padahal status dia online tapi dia ga merespon pertaan saya sama skali SUNGGUH PELAYANAN BEBERAPA  PENJUAL DI SHOPEE SANGATLAH BURUK
__label__1,complain saya ga d respon nih ?  Jd kaya gini pelayanan buruk  shopee ?
__label__1,"  Shopee udah ongkir Mesti nambah bayar sendiri skrg,  pelayanan buruk,  CS jawaban Sehari kemudian.  Makin lama makin buruk  :  ( "
__label__1,"  heran sekali liat pelayanan shopee,  untuk refund dana harus ditahan sampe  bln, setiap dilapor jwabn dlm proses, pelayanan buruk"
__label__1,KACAU BANGET PELAYANAN SHOPEE!  SAYA ORDER BARANG DAN SALAH KIRIM!  SAYA AJUKAN DIPUSAT RESOLUSI DAN SUDAH RETUR BARANG!  TETAPI SHOPEE  ERROR SAYA TIDAK BISA INPUT RESI DAN LGSG MENGHUBUNGI UNTUK DIBANTU INPUT!  MALAH DANA DIKEMBALIKAN KE PENJUAL!   (  )
__label__1,marah banget sama shopee express pelayanan kacau
__label__1,Min saya beli pulsa di shopee dari semalem kenapa ga masuk?  Saya kecewa bgt akhir ini pelayanan tri slow respon.  Tolong dibantu min
__label__1,"  Min tolong cek dm saya,  saya punya keluhan.   Di ig saya ga di respon,  saya ke twitter kalo ga direspon juga kecewa bgt ama pelayanan shopee"
__label__1,Kapan sih Shopee kasih pelayanan yang baik berita bkn kecewa ya udh langsung gw uninstall shopee!
__label__1,"  @ShopeeID kecewa sama pelayanan warehouse anda,  saya disuruh dateng ambil paket sendiri,  ketika saya sudah sampai malah disuruh pulang,  pihak anda nelpon akan dijadikan proritas,  sampe skrg saya blm dapet update apa,  saya skrg ada dimuara kamal DC shopee"
__label__1,"  Shopee bukan makin bagus malah makin buruk @ShopeeID kecewa dengan pelayanan dan pengantaran,  org itu makin kesini makin bagus,  ini malah tambah jelek"
__label__1,Dari kemarin kecewa banget sama pelayanan SHOPEE.
__label__1,"  @ShopeeCare pelayanan proses pengiriman barang sejak ada perubahan kebijakan dari pihak manajemen Shopee,  membuat saya kecewa.  Pengiriman lambat dan proses update status pelacakan pengiriman pun lamban,  saya harus akses melalui URL Shopee Express untuk melacak.  #ShopeeID"
__label__1,"  Kecewa pelayanan shopee dalam pengisian E- money ga masuk  hari sampe di toll harus minjem emoney org,  dan disuruh tunggu -  hari kerja"
__label__1,"  durung lent,  barang receh jane,  tapi kecewa wae karo pelayanan shopee express mencoba mengiklaskan"
__label__5,Yoyoi blm pernah kecewa sih min beli di shopeeLove letter selalu terbaik selama ini gw pake cewe gw pake ga pernah ada yg ngecewain pelayanan dll mantap
__label__1,"  halo @ShopeeID kenapa pelayanan cs sangat buruk ya?  saldo penjual saya ditahan sampai seminggu tetap tidak ada kejelasan,  parah banget,  saya sangat kecewa dengan shopee! ! ! "
__label__1,Penjual Kecewa dengan Pelayanan Mediasi Shopee
__label__1,"  Sangat Kecewa Pelayanan Shopee,  Mana dan Kapan Kompensasi yang Telah Dijanjikan dan Disepakati Akan Diberikan? "
__label__1,"  Sudah saya dm twitter,  mohon dibuka kak.  asli kecewa banget pelayanan shopee "
__label__1,"  @ShopeeCare baca dm min!  Saya kecewa sm pelayanan cs shopee,  refund saya berbelit gak jelas,  habis pulsa saya cm buat telfon call centre"
__label__1,"  Kecewa berat dengan pelayanan Shopee.  Padahal bukan pembelian pertama kali,  sudah lumayan sering malah,  tapi baru kali ini salah klik alamat, kemudian coba untuk konfirmasi dan menghubungi Penjual maupun Customer Service Shopee,  namun tidak mendapatkan solusi"
__label__1,"  Kali ini saya sangat kecewa dgn pelayanan shopee, ,  setelah saya membeli barang di salah satu rekanan mitra penjual barang di shopee, ,  Shopee telah memberikan keputusan yang tidak adil dan bijak, ,  Seharus ada solusi bukan malah menutup kasus, , "
__label__1,@ShopeeID sangat kecewa dgn pelayanan shopee. . . . akun seller saya dibekukan tp dana tidak cair. . dan banyak seller mengeluhkan hal yg sama. . . apa shopee emg suka mengambil hak seller ya?
__label__1,@ShopeeID saya sangat amat KECEWA dengan pelayanan team service center shopee yang tidak bisa memberikan kejelasan dan kepastian untuk paket saya!  Saya kapok berurusan dengan service center shopee dan menggunakan jasa kirim dari shopee! !
__label__1,saya sudah dm via instagram dan dm via twitter di  akun twitter saya tp blm ada respon apapun dari @ShopeeID baru kli ini merasa kecewa sma pelayanan shopee
__label__1,"  Sama banget nder kayak aku,  sumpah kecewa banget pelayanan shopee,  padahal wings shopeemall.  Aku juga udah upload bukti sangat jelas padahal"
__label__1,kecewa gw sama pelayanan shopee.
__label__1,"  Kecewa dengan Pelayanan Shopee,  Kasus Saya Sebagai Seller Tidak Kunjung Diselesaikan"
__label__1,Belakangan kecewa sama pelayanan shopee.  banyak bgt pedagang yg kalo barang abis tuh gak di update.  Diminta refund ngomel.  Terus free ongkir ga ada yg bisa dipake tuh.  Atuh ga usah ada sekalian dipada ada tp ga bisa dipake semua.
__label__1,"   email wkwk,  udah hampir sebulan case belum kelar.  Cukup kecewa ama pelayanan,  shopee.  Waktu yang dijanjikan melebihi batas mulu,  dan gabisa kepastian yang pasti terkait refund. "
__label__1,KECEWA BANGET SAMA PELAYANAN CS SHOPEE.  SUPER LAMBAN.  @ShopeeID @ShopeeCare
__label__1,"  dr tim @ShopeeID ttp minta no cc yg pasti ga jelas guna apa.  kalau memang mau check transaksi tinggal check no pemesanan aja .  kenapa harus minta no cc.  Hati deh belanja di shopee sy sangat kecewa sekali ,  dan qualitas pelayanan ke pelanggan ternyata buruk sekali . "
__label__1,"  Jujur ya saya bukan ingin membandingkan tapi berdasarkan yg saya alami bahwa pelayanan dan penanganan dari bukalapak jauh lebih baik dan cepat dari pada shopee,  jujur saya kecewa dengan pelayanan shopee"
__label__1,"  @ShopeeID kecewa dengan pelayanan shopee,  live chat sudah lebih dari x masuk namun setelah diinfokan kendala,  gagal konek padahal antrian lama. "
__label__1,"  @ShopeeCare sumpah kecewa banget sama pelayanan shopee dana dari pembatalan saya jt lebih belum dikembalikan juga,  padahal ada kali semingguan atau bahkan lebih,  cs shopee menjelaskan awal tunggu aja jam nanti balik ke shopee pay tapi ternyata ga,  terus dihubungi lagi- "
__label__1,"  kecewa banget pelayanan shopee agent,  berasa ga dihargai sbg konsumen.  gw nain terus karena menuntut hak gw,  seller yg amanah,  pihak shopee yg bikin kecewa banget"
__label__1,"  @ShopeeCare Tolong @ShopeeID,  Sangat mengecewakan pelayanan Gosend driver,  dipick Up sejak kemarin sore ga berhasil,  customer kecewa karena barang ga terkirim.  Shopee diminta ganti driver jg LEMOT,  diminta nunggu x jam.  Apaan ini? ? ? "
__label__1,@ShopeeID Saya kecewa dengan pelayanan pembayaran indihome di shopee. dua kali saya berniat bayar indihome di shopee dan dua kali juga akun saya dinonaktifkan tanpa alasan yang jelas ketika mau checkout pembayaran indihome- .
__label__1,Minimal ada info harus.  Ini di chat ga pernah bales sama sekali asli dah.  Shopee mall tapi pelayanan  ga bagus.  Kecewa banget
__label__1,Henlo @ShopeeID sy kecewa dgn pelayanan anda terkait shopee pay later dan shopee pay sama pelayanan admin kalian tuh ga sopan tau hih kecewa bgt
__label__1,"  Kesabaran saya sudah habis min @ShopeeCare  .  Saya tunggu hingga hari ini,  jika masih tidak ada itikad baik dari Shopee,  saya akan buat surat pengaduan di Media Konsumen.  Kecewa sekali dengan pelayanan kalian.  Refund dana saya saja kok dipersulit. "
__label__1,"  Sangat kecewa dengan pelayanan @ShopeeID untuk pengajuan merchant shopee pay .  Di infokan  hari sudah dikirim QR ,  tapi sampai sekarang belum dikirim sama sekali.  DEAR SHOPEE PERBAIKI KUALITAS LAYANAN ANDA! ! !  #shopeepay #ShopeeID  #Shopee"
__label__1,"  Bener kecewa dengan kinerja Team Shopee,  transaksi dari kemarin gak jelas mau diproses apa di refund duit,  sudah DM bukti bayar tapi sama aja gak ada respond"
__label__1,"  udh x kena sm shopee.  Akhir,  uang sy tdk prnh kembali dr  januari smpai skrg.  Utk case ini,  kecewa bgt sm pelayanan @ShopeeCare  &  jne.  Untung k yg hilang bkn yg k keatas.  Klo diliat dr sistem  &  pengalaman saya,  shopee lbh prioritasin pembeli drpd penjual.  Kecewa bgt"
__label__1,"  @ShopeeID jadi kagak ada tanggapan nih?  Kecewa dengan pelayanan shopee,  mau isi kuota malah jadi ribet, "
__label__1,@ShopeeID saya merasa sangat kecewa dengan pelayanan shopee indonesia
__label__1,"  @ShopeeID @ShopeeCare makin kecewa ni dgn pelayanan kurir shopee ekspress ,  padahal beli di emart by shopee di keterangan area jakarta utara ,  kirim ke pulogadung jakarta timur ,  seberapa jauh sih?  Berapa kali order pakai alamat yg sama ,  kdng shopee ekspress standar , "
__label__1,@ShopeeCare  apakah ada harapan uang sy kembali lama sekali proses seperti Mengemis ngemis uang sendiri. coba deh shopee berkordinasi dengan pihak mandiri. buang buang waktu . jujur  kecewa dengan pelayanan shopee tdk seperti toko online lain.
__label__1,Sangat kecewa dengan pelayanan @ShopeeIndonesia khusus shopee express. .
__label__1,@ShopeeCare kecewa sama pelayanan shopee :  (
__label__1,"  @ShopeeID  /  pada admin Shopee ,  pada kesempatan ini izin kan saya sampai bantuan evaluasi pesan an saya  (  sebagai penjual  )  Kendala saya ,  sangat kecewa dengan pelayanan admin terkait yg menangani masalah diskusi saya ,  sebab sangat keberpihakan dan tidak ada rasa sedikit pun"
__label__1,"  @chrisfengfeng ,  selamat siang pak Chris ,  dalam hal ini saya ingin sampai sedikit keluruhan rasa kecewa pada pelayanan admin terkait shopee pada no pesan pengajuan komplant jualan saya   (  ini no pengajuan  )  yg mana seperti  terjadi keberpihakan pada pembeli"
__label__1,"  Pelayanan refund via shopee pay yg ditangani cs melalui email bener ngecewain sih.  udah berkali ngirim data lengkap,  tp dikira gaada data yg gue kirim.  duh bnr kecewa bgt sih,  itu nominal gak kecil mba / mas @ShopeeID"
