review
__label__1  shopee perbaharui minggu cekaut inihh
__label__1  pengiriman pakai shopee express
__label__1  lemotmakin berat buka aplikasi shopee paketq fullyg lainya buka aplikasinya pelayanan shopee jawabannyatrllu proses
__label__1  goro goro awakmu dielek elek sakpol
__label__3  sis aplikasi shopee susah bukanya toko shopee aplikasi toko buka daei chrome uninstall intall keberatan file shopee mohon lerbaiki
__label__3  halaman bermasalah muncuk aplikasi gagal
__label__3  bismillaah puas belanja shopee pelayanan terperinci jualan shopee data privasi sukses berkah shopee gakbisa instal
__label__3  gratis ongkir diklaim pas co tolong shopee sayang
__label__3  spaylater tidk chat custamer penyelesaian tolong slu byar wktu
__label__3  saran shopee ketat papa cuman barang palsu kayak sepatu skincare gimana muka pelanggan burik tanggung pilih penjual hati bohong
__label__1  belanja shopee terpaksa
__label__1  shopeesangat mengecewakan pengirimanyasangat lambatgak sperti biasanyamasak pengiriman kota tetangga dngan provinsikecewa pokoknyastatus pengiriman sortir muluk berubah
__label__5  beralih aplikasi belanja online sayangnya hadiah undiannya
__label__5  senang berbelanja shopee harga barangya berkualitas
__label__5  mantap sesuai pesanan
__label__5  belanja shopee cod pas mager pergi alfamaret terimakasih shopee
__label__3  shopee mbok panggil artis mahal mendingan gratis ongkir suruh lihat ronaldo ktnya gratis ongkir voucher klaim ttep bayar ribu sedih malas belanja disitu
__label__3  pesan tulisannya gift shopee pemesanan barang gratis coba kali kakak mencoba tolong shopee diperbaiki hadiah diambil pesan barang ambil gift shopee hadiah pengguna gimanaa tolong ditanggapi terimakasih
__label__3  sms purnomo shopee shopee bernama purnomo sms pemenang hadiah juta tolong infonya percaya terkait sms terimakasih
__label__3  alamat yaaalamat sah muncul alamat benerr layak duluu bisatolong shopee memperbaikinyaa
__label__1  minimal ah pengguna shopee jaman produk rada kecewa shopee platform belanja online pakai pindah platform
__label__3  aplikasinya bagus cs shopee membantu ramah tolong diperbaiki shopee tolong ulasan terima kasih
__label__1  tolong bug aplikasi dikurangi buka full white dilayarm
__label__5  butuh beli diskon ongkirnya mahal pokok puaslah shopee
__label__3  kecewa karakter poin pembelian masuk poin ulasan masuk upload foto ulas realkan
__label__5  mohon diperbaiki sistemnya hp gampang lemot terima kasih
__label__5  keamanan barang tingkatkan terlambat
__label__5  proses beli barang mudah butuhkan shopee
__label__3  senang belanja shopee seller bertanggung barang keterangan selesai gimana konfirmasi tindak shopee komplain seller mah boro
__label__1  penjualnya amanah
__label__3  shopee hilang tunggakan hutang shopee gimana bayar shopee coba instal
__label__5  senang kalilah belanja shopie mudah discount
__label__5  alhamdulillah slma belanja shopee barang real pic cod amanah semoga sukses
__label__3  suka lemot buka aplikasinya internet rumah lancar lihat youtube lancar update suka belanjad lemot ah
__label__5  beneran dowload aplikasi belanja gagal puas
__label__1  semenjak belanja shopee verifikasi wajah gagal akun heran pembaruan mah buruk malam belanja beli pulsa payah
__label__3  tolong shopee dengar suara konsumen perubahan jasa kirim dipertimbangkan konsumen ekspedisi cepat terbaik daerah seller shopee semenjak perubahan jasa kirim kiriman hemat hemat pulau kendala perputaran modal terhambat terima kasih semoga maju shopee indonesia
__label__5  mb habis install shopee kuk saldo akun hilang yamohon dibantu dung
__label__3  tolong belanja akun ku
__label__5  peluang usaha memudahkan bertransaksi semoga maju berkembang
__label__1  disayangkan shopee pay later dilunasi langsung muak beranak pinak
__label__1  pesan dikirim kirimminta cancel penjual terima lapor customer support penyelesaian bukanya pembeli hak membatalkan pesanan dikirim kirim memilih belanja toko diperbaiki mberikan penjual memproses pesanan rekrutlah customer support smart
__label__1  cicilan shopee pinjam bayar tagihan daftar tagihan lunas tertulis dibayar
__label__3  suka bingung toko molor bantu solusi live chat membantu penanganan lbih lnjut toko tuju ttep kirim kasih peringatan toko balas chat pengiriman molor melebihi batas kemas dsni sbgai cust membutuhkan
__label__5  akun bwt akun gimana
__label__5  belanja puas harga pas pilihan diskon masuk aplikasi cepat responsif
__label__3  mohon bantuaanya kak anggota gold skrang mengajukan shopee later acc
__label__1  gimna nich shopeeorang shopypayler alasan nomor nik daftarinmemang nomor nik lahir sayaorang ngurus bank masalahudah urus samsat ambil mobil urusin nik mohon perbaiki sistem shopee bapuk alias buruk shopee tolong tidakin team shopee
__label__5  shopee memudahkn berbelanja
__label__5  aplikasi bagus barang barang beli baju shopee lop
__label__1  berat sial top up cepat pas bayar belanjaan susahnya ampun
__label__5  bagus promo voucher
__label__1  iklan muncul babi
__label__3  shopee kaya pengirimannya pakai jnt langganan kurirnya nyaman pakai shopee kecewa pengiriman
__label__3  kasih bintang kasih ksini kecewa gratis ongkir berkurang bayar pakai shopeepay bayar gratis ongkir gratis ongkir extranya subsidi ribu ribu pembelian ribu pembelian ribu masuk barang kg order daerah dket rumah lha jakarta bandung kota bayar ongkirnya
__label__1  list pengiriman pilih pos indonesia jne dll pilihan cuman reguler pakai jasa pelanggan shopee kecewa fitur jasa rubah shopee kayak tokopedia pilih pengiriman jne pos indonesia lengkap aplikasi loading lambat berhenti aplikasi rusak loading berat youtube aplikadi kayak cuman shopee loading kayak telek
__label__1  bintang cash back berantakan
__label__5  sukses shopee semoga diskon belanjan trima kasih
__label__1  shopee penyesuaian kenaikan ongkir jne penyesuaian seller rugi jutaan nombokin ongkir pelayanan shopee buruk market place penyesuaian tanggal shopee lambat
__label__5  cuman shopi barang real pict pengiriman cepat harga mahal aplikasi shopee shopi terbaik pokoknya
__label__1  aplikasi lemot lemot berantakan
__label__1  ngekonfirmasi pembayaran
__label__3  shopee belanja terbaik puas kesini sistem pelayanannya bayar artis mahal promo trz mengorbankan kepuasan pelanggan
__label__1  minimal penilain pengurangan bintang gimana
__label__3  alhamdulillah belanja shopee nyaman aman bagus shopee pelit voucher gratis ongkir kasih gratis voucernya membantu jaraknya diluar pulau jawa kepotong ongkirnya pelit voucher jual aneh deh ribet sedih tolong tingkatkan konsisten terimakasih
__label__3  sekedar info aplikasi bagus nyaman penipuan mengatas namakan shopee tolong perbaiki system security akun adik heck saldonya hilang login akun terblokir terimakasih
__label__1  shopee loding chek out batal loding sinyal
__label__5  semoga shopee sukses produk produk berkualitas terjamin mutunya
__label__3  tolong barang dijual diupdate habiskosong note hapus akun abal pembatalan take down akun penjualnya jumpai barang kosong pajang tolong rating penjual ditampilkan terimakasih
__label__1  top up shopee pay masuk hubungi shopee jelek gratis ongkir bohong
__label__1  ah kecewa sekelas shopee mall pelayanan
__label__5  aplikasi membantu belanja
__label__5  pelayanan lumayan bagus tingkatkan pelayanan perbanyak promo ongkir
__label__1  ongkir mahal opsi pengiriman hemat mending pindah aplikasi
__label__5  barang terima sesuai pesanan pengiriman bagus toko penjual bagus
__label__5  disuruh bintang ydah kasih kasih
__label__1  spaylater muncul pengajuan tolakgpp akulakuby shopee
__label__1  telepon situr spaylater bayar telepon terusan pagi malam seeprti seminggu telat bayar tagihan
__label__5  gratis ongkirnya mantap
__label__3  bagus harga murah free ongkir mengecewakan jenis ekspedisinya memilih bad new service from shoppee terbesarnya disitu merubah expedisi jam pesan efisien orang wkt merubah sblmnya ambil jalan pembeli checkout pesan kasih opsi pengiriman by shoppee system or pilih pembeli tentukan
__label__1  gimana shopee pilih jasa kirim jasa kirim cuman reguler pilihan hematnya voucher gratis ongkirnya gunkan
__label__5  
__label__1  lambat bayar pesanan pakai shopeepay lambat
__label__3  pembelian voucher game gagal saldo shopee pay dikembalikan saldo hilang voucher kunjung token pln ribu jam respon pengembalian langsung kembalikan update pengembalian event selesai
__label__5  senang aplikasi shopee barang pelayanan cepat
__label__3  komplen minimal mbok pesan soppefood driver dibikin gituloh cancel cancel driver orang bingung pesan mohon perbaiki sistem
__label__1  lelet alias lemot
__label__5  puas belanja shopee
__label__3  terbantu belanja rumah kecewa disaat barang nyampek ditempat sortir kurir menghubungi kosumen diaplikasi shopee konsumen dihubungi ditempat sinyal kuat kurir mengantar barang tinggal dismswa menjemput menyalahkan konsumen
__label__5  shopee mantap semoga promonya
__label__1  shopee pelayanan buruk gila jam tunggu pulsa dibayar disuruh tunggu sial
__label__3  bagus produk jual shopee beragam aplikasi sayangnya update update update shopee gagal
__label__3  shopee perbarui aplikasinya blank muncul apapun muncul layar putih belanja bayar pesanan pelanggan setia shopee tolong perbaiki terimakasih
__label__1  ribet aplikasi
__label__5  ragu belanja shopee toko amanah kurir ramah sukses shopee
__label__5  terbantu aplikasi
__label__5  aplikasi permudah kehidupan
__label__1  pengaduan cs solusii buruk
__label__1  ahh suka gagal pembelian pulsa tunggu
__label__5  aplikasi sang at bagus suka
__label__5  senang aplikasi belanja online pengiriman cepat cod
__label__3  spaylater kendala tekan pin muncul angka menunggu menitan angka muncul semalaman diemin muncul angka tekan pin spaylater spinjam dll lancar clear change dll info customer service solusi kah
__label__3  membantu usaha paylaternya paylaternya nol minimal teliti saring penjual abal penipuan kena protes kunjung diproses bilangnya tunggu antrian dproses kabar malas protes alhasil pengguna uninstall pindah sayang kebanyakan adain gratis ongkir pengguna paylater bintang paylatetnya
__label__3  kembalikan sistem pengiriman voucher gratis ongkir penggunaannya pindah aplikasi sebelah gapapa kasih bintang
__label__1  stop toko sesu iproduct deskripsi kesal belanja heppy kesal rugi
__label__3  shopee mohon maaf kemarin kena penipuan juta tolong perketat keamanan oknum nakal nyalah aplikasi tolong lanjuti kena penipuan berkedok shopee
__label__3  mengecewakan penjual kunjung menhirimkan barang pesan penerimaan tokopenjual chat membalas seakan menghindar pembatalan pemesanan respon tolong shopee atasi penjuap nakal
__label__3  aplikasi belanja online ne pilih barang suka repot rumah gambar model baju celana barang seprti gambarnya ne sesuai gambar
__label__5  berlangganan semoga lancar aamiin
__label__3  bintang aplikasi pindahkan kartu memori ram ponsel penuh pindahkan kartu memori terpaksa uninstal mohon perbaiki trims
__label__3  tolong shopee kecewa pelanggan setiamu pilih jasa kirim kemarin pas diubah keterangan jnt jne jangn pindah kelain hati tolong ditingkatkan planggan komplain bertahan shopee semoga
__label__1  bad loading nyaman
__label__5  pilihan barangnya promonya mantap
__label__1  belanja ditunggu berhari sengaja belanja beli shopee segar boom dicancel kecewa
__label__3  tolong update lokasi barang pesan akurat posisilokasi barang kdang update lokasinya terlambat aplikasinya mohon perbaiki trimkasih
__label__5  semenjak shopee mudah belanja perlengkapan sehari
__label__5  puas pokoknya mah bagus sayang spaylater acc selebihnya recommended acuan belanja
__label__5  barang kualitas bagus
__label__5  puas produk promo hadir
__label__1  kak kak amelia jualan shopee beli baju khodi jaket tpiny transfer duitnya coba dasar tukang bohong
__label__3  maaf membayar barang shopee pay later minimal hapus chace berulang kali halama berjalan mohon bantuan
__label__5  toko online bagus
__label__1  shopee pelayanan jelek ongkir mahal pengiriman
__label__5  shoppee belanja murah kualitas barang okee
__label__5  ksih saran toko dishopee tolong pengiriman cepat
__label__5  belanja favorit
__label__5  masasurubalikinwd
__label__1  customer service solutif penanganan konsultasi terkait top up shopee pay sangt kecewa
__label__1  lemot
__label__5  maaf minimal aplikasinya lambat loading buka aplikasi aman
__label__5  bagus lanjutkan promo terbaiknya
__label__1  shopee beres toko shopee mall transaksi diluar aplikasi
__label__1  saldo shopee bida hilang
__label__1  aneh pesan barang barangnya nyampenyampe ktanya kirim lokasi pas melebihi estimasi barangnya tibatiba paket batalkan persetujuan sepengetahuan sayasaya chat agent bantu payah
__label__3  belanja shopee kali kecewa packing rapi sayang aman barang beli retak untung barang kecewa ongkir mahal iklan gratis ongkir ongkir murah bli online sosmed tolong dikoreksi terimakasih
__label__5  mempermudah pembelanjaan ku promo menarik pay later beli bayar
__label__3  kak mar oh shopee tolong diperbaiki cari barang suka kolom pencarian error tolong diperbaiki bay
__label__5  shopee pay cicilnya dikasih pokoknya shopee the best deh bagus merchant mah donlot
__label__3  lumayan
__label__5  aplikasi shopping membantu belanja muda
__label__3  shopee ribet gratis ongkir ribet kaya sayang gratis ongkir shopeepay terpakai topup shopeepaynya kadang voucher gratis ongkir berlaku dipakai pkknya ribet sprti
__label__5  membantu memudahkan bertransaksi berbelanja terimakasih shopee
__label__5  kendala semoga bertahan kedepan
__label__5  bagus suka aplikasi shoopee
__label__3  penjual menolak proses pesanan diteruskan penjual merespons setuju pesanan kakak langsung diproses pembatalannya penjual merespons batas pesanan diproses pembatalannya saran minimal point setuju pesanan ready bntuk uk apkah brang dikrm random dikrena seller terkadang deskripsi mencantumkan barang ready seller mencari keuntungan pembeli dirugikan
